X;Y;Z
21.22;1.65;1.46
10.51;0.77;2.23
15.86;3.01;6.8
17.69;1.12;6.33
18.49;2.4;1.35
18.22;2.1;6.75
12.41;1.51;2.11
13.53;1.17;6.12
10.62;1.69;1.91
15.28;0.77;6.36
15.2;1.01;6.44
20.54;2.89;6.91
18.57;1.68;6.57
13.35;2.01;6.55
14.7;0.72;6.25
18.45;2.17;1.43
20.64;1.48;6.5
19.95;1.38;6.36
18.8;1.62;1.66
15.14;1.37;1.8
10.06;1.08;6.33
17.95;1.69;6.49
12.61;1.6;6.23
11.28;1;2.35
22.09;0.35;6.58
14.66;1.28;6.25
17.49;1.98;6.66
21.91;1.92;1.26
13.92;2.63;1.58
10.68;2.41;6.59
18.48;2.2;1.53
22.19;1.85;6.9
16.53;1.68;6.59
15.3;1.07;6.23
10.13;1.04;6.26
15.95;1.38;6.59
20.67;1.07;6.09
18.43;1.02;1.96
18.57;2.39;1.36
17.89;0.87;6.29
12.43;1.98;6.42
14.09;2.38;1.61
11.19;1.34;2.14
21.08;2.4;1.22
19.27;1.69;6.54
17.81;1.06;1.83
14.64;1.1;6.35
17.2;2.25;1.52
17.24;1.97;6.74
17.69;2.44;6.8
15.95;1.66;6.65
16.57;1;6.32
20.17;1.72;6.55
19.86;1.49;1.88
14.68;0.54;6.1
18.47;1.34;1.81
17.86;2.34;6.84
16.12;2.44;6.77
13.31;0.84;2.59
22.1;2.29;6.93
15.95;1.66;6.65
11.26;1.45;6.25
16.66;2.34;1.47
10.01;2.29;6.5
17.14;1.04;1.98
15.34;1.06;6.48
13.27;2.52;6.65
10.8;1.93;1.86
20.52;0.78;2.01
21.4;0.64;6.22
15.57;0.97;1.7
22.76;2.94;6.99
15.22;0.78;6.49
15.83;0.55;6.44
21.23;2.37;1.38
13.38;1.18;5.93
18.52;2.04;1.47
21.89;1.2;1.42
11.67;1.76;6.4
11.14;0.48;2.54
19.14;0.59;5.96
17.35;1.93;6.73
13.27;2.4;1.62
16.89;2.29;1.45
21.32;0.56;6.32
20.63;1.38;1.92
9.95;0.84;6.25
10.1;0.65;2.17
15.19;1.16;1.77
15.25;2.62;6.79
21.11;1;1.66
17.14;1.02;1.76
11.21;1.05;2.28
17.8;1.43;6.47
15.88;2.92;6.79
14.01;1.06;6.14
17.9;1.37;1.8
15.86;2.07;1.5
10.02;2.29;6.64
20.44;1.95;1.45
12.64;1.62;6.24
15.92;0.66;6.46
15.23;2.4;6.8
13.34;1.26;6.08
13.18;1.5;6.22
12.02;1.4;6.12
11.98;0.19;2.72
11.84;0.82;2.6
15.35;2.72;1.49
15.46;1.86;1.65
22.53;1.09;1.31
21.97;1.63;6.6
11.93;1.12;5.95
10.49;1.09;2.08
20.59;1.07;6.28
15.98;1.33;6.59
14.56;2.13;1.58
10.53;0.77;5.95
19.79;2.37;1.53
22.47;2.18;1.24
12.56;1.74;2.07
11.18;1.09;2.26
15.9;1.69;1.6
16.6;1.69;6.67
15.3;2.16;6.75
11.91;1.18;5.88
18.61;1.36;6.41
20.56;2;1.4
18.36;0.93;1.94
22.57;0.78;6.79
14.58;1.03;1.96
13.83;1.4;2.01
11.2;1.38;2.13
10.6;1.06;6.25
10.12;2.82;6.68
15.3;1.44;6.56
13.84;0.26;2.37
18.33;2.81;1.36
9.88;1.75;1.84
14.68;1.13;6.37
22.57;0.6;6.75
10.57;0.55;6.07
21.08;2.68;1.23
13.38;1.98;6.52
16.27;1.91;1.6
13.34;1.67;2.14
17.24;0.72;6.41
20.64;0.68;2.03
13.39;0.54;5.66
16.48;0.44;1.84
14.16;1.55;1.83
18.46;1.63;1.67
18.45;1.46;1.75
9.94;1.03;6.38
17.88;1.67;6.61
19.89;1.39;6.36
14.45;1.9;6.61
10.61;1.69;6.45
14.83;2.12;6.63
11.12;0.78;2.35
15.45;2.1;6.67
21.32;1.98;6.83
9.69;2.46;1.76
19.87;0.76;5.97
11.26;1.06;5.92
19.93;0.97;2.21
22.33;0.66;6.67
14.18;0.86;2.22
15.87;0.65;6.46
13.98;0.57;2.46
18;2.32;6.83
14.69;1.23;6.41
17.3;1.34;6.55
13.87;1.91;1.75
22.49;1.09;1.32
20.52;2.38;6.82
18.45;2.07;1.46
10.64;1.65;1.98
22.57;1.32;6.84
16.01;1.35;6.4
16.94;1.02;1.78
10.62;1.93;6.53
12.65;2.17;6.56
18.46;0.87;2.06
11.29;2.2;6.58
18.46;2.22;1.48
14.65;0.75;6.26
10.02;2.33;6.65
15.19;1.98;1.56
14.67;1.93;6.43
15.29;0.91;6.3
13.23;2.28;1.66
20;0.65;2.23
22.42;3.01;1.16
21.79;3;7.03
22.63;1.27;6.7
22.58;1.27;6.68
9.87;3.01;6.69
21.93;1.57;6.67
20.55;1.33;1.74
15.3;1.68;6.4
18.61;0.77;6.04
15.22;1.93;1.58
22.48;1.38;1.3
22.64;0.78;6.57
18.57;1.91;6.49
17.24;1.71;6.66
10.05;2.36;6.62
15.91;0.52;6.43
12.59;2.35;6.47
17.13;1.1;1.73
14.78;1;6.25
14.43;2.03;1.71
13.07;1.08;2.49
18.56;1.1;6.29
21.2;1.33;1.58
9.87;0.94;6.29
14.63;1.05;1.93
10.41;2.03;6.59
16.54;0.76;1.96
12.63;0.74;5.6
20.7;0.85;6.16
21.22;1.93;6.81
17.19;0.59;6.29
18.48;1.56;1.71
16.55;1.78;1.58
21.31;1.23;6.55
14.55;1.93;6.63
13.37;0.64;5.6
22.38;2.22;6.92
15.32;1.64;6.61
22.54;1;1.34
11.16;0.51;2.51
17.21;1.65;1.71
13.32;2;6.53
15;1.85;6.65
14.03;2.17;1.6
21.36;0.6;6.35
14.62;0.63;6.2
19.89;1.07;2
15.35;1.08;6.49
15.43;1.55;6.52
13.15;0.61;5.63
16.71;2.47;1.45
19.92;1.98;6.72
18.54;0.95;2.01
22.51;1.02;6.75
18.48;0.93;2.02
11.19;1.65;1.99
11.2;0.76;2.4
19.54;2.36;6.8
16.5;1.93;1.51
14.62;1.13;6.36
9.69;0.12;6.58
17.92;2.13;6.78
15.86;0.88;1.9
16.58;0.77;6.41
9.98;2.33;6.65
19.58;1.21;1.93
16.59;2.81;1.43
21.13;1.63;1.48
15.94;1.06;6.55
10.6;1.17;6.22
13.45;0.76;5.75
14.02;0.94;6.07
17.29;1.87;6.57
19.82;2.17;1.4
17.91;2.38;1.43
11.15;0.71;2.4
16.83;0.41;1.69
12.47;1.97;1.88
18.49;1.07;1.94
16.05;1.38;6.6
21.21;1.94;6.79
19.29;2.41;6.86
13.95;1.21;2.19
20.52;2.57;6.91
14.55;2.21;1.56
11.75;0.97;5.81
16.59;1.06;6.54
20.68;1.86;1.51
13.51;0.97;5.96
11.24;1.88;1.99
11.17;0.68;2.42
11.13;0.55;2.58
14.07;0.4;2.4
15.85;0.7;6.47
14.78;0.51;1.9
13.68;1.34;2.15
13.93;1.1;2.13
19.22;1.44;6.4
15.23;0.77;1.85
16.63;1.59;6.65
11.19;1.74;2.03
11.84;0.95;2.5
20.58;2.52;6.91
10.75;1.02;6.12
18.57;2.07;1.44
15.81;2.34;1.55
19.93;1.09;1.98
22.23;2.56;6.96
18.29;1.66;1.7
21.37;0.41;6.29
16.97;2.23;1.49
16.65;1.09;6.54
19.29;1.61;6.32
10.64;1.05;2.21
22.39;1.05;1.34
10.54;0.97;2.15
15.29;1.4;6.52
12.54;1.94;1.87
18.5;2.09;1.49
22.01;1.66;6.77
15.19;0.74;1.86
17.02;0.65;6.49
22.53;0.68;6.76
10.08;0.52;6.25
14.64;1.21;6.29
15.92;0.75;1.79
20.01;0.77;6.05
21.36;0.53;6.25
22.44;0.16;6.65
16.58;1.38;1.64
14.02;1.34;6.28
13.31;0.78;2.57
17.25;1.73;6.67
10.64;2.33;1.71
14.09;1.06;6.07
22.79;2.96;1.12
9.95;2;6.58
10.02;0.31;2.15
22.84;1.32;6.8
13.23;1.07;2.35
20.77;1.83;6.6
17.93;2.36;6.84
16.83;1.79;1.43
17.22;1.23;6.54
22.51;1.69;1.25
10.72;2.05;1.86
19.26;0.85;6.03
17.5;2.6;6.82
9.96;2.38;6.45
19.98;0.46;5.83
22.6;0.75;6.79
17.82;1.4;1.71
11.82;0.76;2.64
12.49;1.92;1.88
10.78;0.52;6
11.94;1.72;6.32
13.93;0.77;2.27
13.3;2.38;1.62
16.25;2.23;6.77
10.51;1.48;2.08
15.96;0.77;6.5
15.85;1.05;1.73
11.34;0.12;5.85
12.43;2.28;6.54
13.33;1.67;2.16
13.95;0.5;2.39
22.81;0.55;6.79
13.94;1.34;2.01
22.58;1.9;6.74
18.55;1.61;1.68
13.38;1.93;6.49
11.97;2.07;1.79
9.96;1.37;6.44
19.79;1.8;1.58
17.94;1.43;6.41
19.25;2.39;6.85
22.42;1.58;1.29
22.38;1.36;1.39
14.7;0.64;6.07
11.87;2.03;1.82
11.19;1.9;2.05
12.64;1.65;6.27
17.9;1.4;6.46
15.24;0.75;2.08
19.85;1.55;1.73
21.38;0.76;6.43
14.67;1.76;6.58
10.46;0.94;2.25
13.37;2.74;6.69
20.61;2.07;6.8
12.56;1.16;2.47
17.8;0.62;6.35
10.97;0.62;2.28
13.23;0.17;5.67
14.04;0.84;6.01
13.13;1.76;6.27
15.94;1.37;6.59
15.91;1.22;6.57
16.87;1.98;1.48
17.21;0.52;6.27
13.17;0.94;2.37
14.87;0.64;6.21
13.34;1.04;5.94
15.98;0.99;6.54
10.03;0.64;6.24
13.29;1.83;6.42
18.53;0.86;2.09
17.18;1.7;1.58
15.31;1.61;6.6
14.76;2.7;6.75
20.69;1.63;6.4
16.58;1.34;1.65
18.36;2.68;1.36
22.48;1.68;1.25
15.23;2.3;6.78
20.92;0.35;6.25
11.49;2.29;6.64
15.43;0.84;6.4
13.34;1.36;6.14
19.19;1.64;6.48
18.14;1.04;6.3
22.41;1.83;6.91
21.51;2.1;6.83
19.9;1.39;1.82
19.97;0.49;5.85
12.43;2.98;1.56
14.96;0.32;6.39
13.81;1.83;1.8
17.81;1.37;1.95
19.92;1.93;6.68
16.17;1.71;6.66
11.58;1.71;6.33
18.48;1.99;6.72
13.95;1.05;2.14
21.4;2.36;6.88
18.51;0.96;2.01
14.66;1.82;6.59
18.56;0.48;5.99
22.44;1.05;1.34
17.15;0.59;6.39
15.21;1.22;6.44
13.36;1.27;6.09
12.62;2.26;6.47
13.41;0.74;5.59
22.58;1.3;6.67
17.93;2.26;6.82
15.02;2.58;6.75
11.24;1.05;5.86
10.43;0.79;2.19
13.59;0.86;5.82
14.63;1.1;6.35
21.25;0.96;1.71
19.3;2.49;1.37
15.98;0.65;6.35
22.51;1.68;1.25
17.13;1.02;1.76
21.56;1.29;6.7
22.64;1.3;6.78
21.32;1.07;6.47
16.58;1.01;6.52
18.53;2.77;1.35
15.26;1.37;1.94
17.91;0.96;6.2
13.4;0.56;5.64
19.9;1.63;1.67
11.19;1.69;1.98
22.63;0.33;6.71
15.94;0.56;6.34
15.29;2.27;6.77
13.4;0.78;5.58
20.2;0.92;6.07
21.29;1.22;6.54
17.78;2.18;6.72
22.53;0.93;1.45
9.85;2.82;6.64
13.34;1.67;6.33
14.83;0.38;6.27
15.75;2.05;6.78
14.65;1.91;6.63
17.23;0.75;6.43
10.61;1.3;6.32
15.95;1.28;6.58
11.52;1.77;1.95
16.55;1.59;6.63
15.3;2.37;6.56
19.26;2.17;6.78
21.28;1.94;6.81
14.67;1.4;6.45
14.7;0.68;6.05
16.49;1.24;1.8
11.89;2.35;1.7
11.48;2.92;1.67
21.83;1;6.55
22.59;1.35;6.64
13.14;2.01;1.88
21.85;1.69;1.32
15.97;1.13;6.56
16.42;2.79;1.37
13.92;2.98;1.55
17.81;1.06;1.83
19.97;1.77;6.55
13.34;0.72;5.78
10.4;0.19;2.29
15.21;2.36;6.78
14.64;0.57;6.12
22.41;1.08;1.33
10.45;1.05;2.32
17.73;0.81;6.3
10.55;2.1;1.81
18.52;2.53;6.88
13.35;1.25;5.94
16.51;1.83;1.68
10.94;2.81;1.7
16.49;0.69;1.96
17.9;1.48;6.48
11.21;1.84;1.9
11.84;1.47;2.17
17.12;2.49;6.8
13.08;2;1.87
9.69;1.69;1.89
18.51;2.23;1.49
9.8;2.49;6.6
18.4;0.84;2.11
19.26;2.4;6.86
16.38;1.03;6.47
13.97;1.78;1.83
12.37;1.7;6.25
21.31;2.22;1.25
11.97;0.42;2.62
17.23;1.34;6.56
22.6;1.76;6.81
13.35;1.33;6.13
14.69;1.34;1.91
21.24;1.36;1.56
13.23;2.27;1.67
17.9;1.57;6.57
17.18;1.57;1.62
18.52;1.33;6.22
21.78;2.95;7.02
22.66;0.77;6.72
15.83;0.85;1.79
18.14;1.55;1.65
16.49;1.5;6.56
15.24;2.85;1.49
13.38;1.82;6.4
14.67;1.39;6.44
12.55;1.37;2.24
15.93;0.49;6.39
12.87;0.79;5.79
21.28;0.78;1.83
19.23;0.88;6.01
21.11;1.21;1.61
13.31;1.58;2.04
15.09;1.6;1.76
15.28;0.77;6.36
10.49;0.85;2.28
15.48;1.95;1.59
13.98;0.53;2.46
11.09;0.75;2.6
19.28;2.16;6.78
22.6;1.3;6.84
15.83;2.26;1.46
17.92;1.1;6.4
12.58;2.35;6.6
11.37;2.99;6.67
21.88;0.6;6.54
15.72;2;6.65
10.69;1.39;6.33
20.67;0.71;2.08
19.9;1.81;6.53
13.24;1.51;2.08
10.54;2.29;1.88
20.6;1.24;1.94
19.97;1.43;1.87
15.92;1.27;6.58
18.2;0.54;6.27
17.86;1.83;1.56
15.24;1.67;1.65
14.52;2.21;1.57
11.59;1.66;2
21.25;0.71;6.36
15.45;0.69;6.43
14.44;2.05;6.57
10.51;1.34;2.01
17.84;2.32;6.83
18.73;1.75;6.55
10.57;1.15;6.28
16.66;1.66;6.66
16.5;0.67;1.77
17.16;1.36;6.56
22.81;1.85;6.85
18.55;1.21;1.89
10.82;2.13;6.51
17.87;1.94;1.69
15.93;1.73;6.67
19.34;1.45;6.41
10.69;1.39;6.29
17.83;1.95;6.75
21.27;2.74;1.16
16;0.71;6.49
22.39;2.35;1.13
14.55;2.07;1.59
15.99;0.77;6.4
20.5;0.78;2.02
17.06;1.69;1.64
19.4;1.81;6.63
20.88;0.99;6.26
21.22;1.4;1.58
15.26;0.77;2.08
15.4;0.23;6.34
18.33;2.23;1.47
11.49;0.79;5.93
22.62;1.21;6.84
22.44;1.65;1.26
16.53;1.23;1.67
13.32;1.02;5.93
18.59;1.02;6.25
13.45;1.31;6.13
19.84;2.38;1.32
9.9;1.66;6.35
17.02;0.35;1.81
14.65;1.75;6.55
21.17;2.1;1.33
20.55;1.18;1.9
13.33;1.17;6.02
14.66;0.58;6.08
18.55;0.71;5.95
15.81;0.95;1.8
21.31;0.72;6.27
21.21;1.6;1.48
11.18;0.95;2.31
15.97;1.38;6.37
12.6;1.65;6.09
16.73;2.46;1.45
11.23;1.51;6.21
18.46;0.71;2.15
17.67;1.08;6.36
21.93;2.38;6.75
12.33;0.18;2.77
21.16;2.33;1.44
14.6;0.44;6.12
15.99;1.34;6.59
18.41;2.38;1.36
21.85;1.72;1.32
15.22;2.36;6.79
17.23;0.59;6.37
15.5;2.34;6.79
22.52;0.92;1.4
19.05;1.66;6.44
12.64;2.23;6.59
17.81;0.48;2.03
15.87;1.97;6.73
22.06;1.9;1.35
22.5;1.69;1.25
19.93;2.62;1.32
20.62;0.56;2.1
14.61;0.63;6.2
22.58;1.27;6.83
14.5;0.14;6.04
13.94;1.11;2.16
14;2.87;1.55
21.32;1.15;6.53
11.17;1.1;2.25
17.88;0.86;6.28
22.59;1.33;6.65
21.26;0.83;1.83
14.6;2.33;1.58
14.59;1.43;1.89
10.63;2.36;1.7
10.5;0.83;2.25
18.52;0.46;2.23
17.26;1.79;6.69
10.99;0.12;2.52
21.31;1.67;6.71
14.56;0.91;2.02
19.15;1.16;2.01
10.67;1.95;6.48
15.11;0.62;1.91
10.01;0.99;6.35
13.9;1.35;2.02
12.53;1.29;2.29
15.86;2.15;1.48
16.19;2.05;6.68
14;2.22;1.6
12.68;1.66;6.28
15.92;0.51;6.42
9.97;0.84;6.32
12.8;1.94;1.94
13.2;1.04;2.41
20.71;2.99;6.97
12.73;2.38;6.65
20.64;1.62;6.57
10.72;1.64;6.36
15.31;1.49;6.57
17.16;0.95;1.93
13.38;3;6.72
14.14;1.98;1.65
13.39;0.54;5.6
15.32;1.58;6.43
13.35;1.69;6.34
21.91;0.59;1.66
16.59;1.66;6.43
14.49;2.22;1.55
12.37;1.57;2.21
10.5;0.99;2.13
17.91;1.01;6.36
13.92;1.76;1.84
14.07;1.25;2.05
12.49;1.61;2.13
22.57;1.91;6.75
13.33;1.87;6.45
22.67;2;6.96
10.61;1.67;6.44
21.16;2.22;6.9
11.18;1.1;2.29
15.24;2.24;1.51
16.42;1.34;1.66
11.17;1.9;2.03
13.14;2.37;1.64
10.45;1.09;2.07
15.93;1.04;6.54
14.68;1.64;6.54
13.33;2.44;6.64
10.98;2.15;1.81
12.63;2.21;6.58
22.6;1.03;6.82
18.39;1.63;1.66
20.67;1.67;6.61
13.85;1.38;2.03
22.88;1.19;6.98
12.84;0.4;2.66
19.87;1.35;6.29
15.88;1.05;1.92
15.23;2.4;6.8
21.97;0.92;6.53
17.25;1.9;6.53
21.8;1.88;1.28
14.69;0.67;6.05
10.26;2.66;6.63
17.1;0.85;1.87
13.92;1.09;6.13
10.47;1.69;1.9
17.86;0.76;1.93
9.9;1.65;6.5
16.58;0.8;6.44
17.85;1.65;6.41
13.69;0.76;2.42
22.59;1.38;6.84
11.13;0.55;2.57
13.21;1.24;6.02
16.69;1.43;6.53
17.81;1.3;1.75
22.4;2.45;1.12
15.1;0.79;1.86
13.99;2.86;1.5
22.52;0.72;6.76
14.48;1.48;1.92
18.5;0.7;6.1
18.48;1.69;1.89
18.41;1.7;1.63
21.32;1.05;6.49
14.72;2.98;1.51
14.67;0.51;6.12
15.93;1.11;6.55
12.53;1.12;2.4
11.21;1.24;6.16
15.39;2.85;1.48
22.59;0.5;6.73
22.44;2.2;1.17
16.46;0.74;1.76
17.83;2.76;6.83
19.25;0.76;5.96
15.91;1.35;6.59
17.07;0.85;1.73
17.87;1.05;6.38
21.35;0.43;6.29
12.16;1.89;6.31
14.71;1.36;6.45
10.6;1.19;6.29
21.16;2.58;6.91
18.5;1.33;1.81
17.25;1.67;6.65
15.26;0.91;6.33
15.82;0.93;1.86
22.71;0.95;6.89
20.94;0.74;1.79
9.98;2.14;6.61
16.62;1.04;1.74
13.13;2.36;1.64
13.28;1.09;2.33
22.52;1.26;6.83
11.25;0.73;2.44
15.28;0.97;6.44
20.64;2.17;6.83
15.83;2.19;1.48
10.6;2.35;1.71
17.24;1.1;6.5
15.33;2.4;6.8
17.86;2.4;6.85
10.59;0.45;6.06
12.47;2.62;1.6
22.56;2.37;1.13
16.57;2.34;6.64
11.96;1.93;6.45
13.64;2.91;1.57
15.86;1.54;1.78
20.61;2.09;6.77
15.94;1.12;6.56
15.78;2.37;1.45
22.44;2.92;1.16
10.51;1.35;6.36
14.64;1.1;6.35
14.67;1.17;6.27
21.43;0.26;6.28
20.55;2.3;6.86
21.84;0.79;1.51
9.95;1.46;6.46
10.56;1.61;2.09
14.55;0.75;6.2
13.93;1.31;2.2
11.03;1.55;6.37
12.97;0.64;5.77
16.49;1.16;1.68
11.25;1.42;6.18
18.56;1.73;6.59
16.61;1.52;6.63
10.56;0.55;6.07
19.9;1.82;6.5
10.6;1.69;6.42
10.08;2.39;6.65
16.58;1.7;6.67
17.75;1.34;1.72
16.7;0.33;6.47
13.43;0.63;5.62
12.63;1.46;6.04
10.52;1.64;2.14
21.32;1.29;6.41
10.61;2.51;1.69
15.27;2.4;6.8
18.4;1.07;2.02
18.71;0.59;2.14
10.57;1.19;6.2
15.22;1.32;1.74
20.51;1.91;1.45
17.82;1.93;1.72
20.54;1.65;1.58
22;0.94;6.51
12.54;1.09;5.77
21.16;2.37;1.22
13.96;0.43;2.43
11.19;1.18;2.29
12.28;0.31;2.66
11.2;1.21;2.31
9.88;1.38;6.43
10.38;2.89;6.64
21.2;0.71;1.72
20.69;0.73;6.07
14.69;1.36;6.44
15.39;2.9;1.48
15.17;2.19;6.71
16.54;1.8;1.62
22.05;1.08;6.66
17.25;1.74;6.67
10.66;1.87;6.51
18.63;1.95;6.7
21.88;0.51;1.61
10.97;0.31;2.44
13.73;2.42;1.63
16.51;1.24;1.67
9.93;2.34;6.47
13.31;0.74;2.61
21.32;1.12;6.51
10.52;2.98;6.67
13.44;2.66;6.69
15.93;0.73;6.27
18.52;1.07;1.94
17.22;0.51;6.3
21.77;1.4;1.41
15.93;0.63;6.31
12;0.74;5.75
12.57;1.3;2.28
10.58;2.25;1.73
22.65;0.72;6.67
14.72;1.32;6.38
12.79;2.15;6.49
15.82;1.13;6.45
17.93;2.21;6.7
15.96;1.3;6.39
17.26;1.16;6.51
11.23;0.78;2.39
14.33;2.43;1.51
19.87;0.45;5.82
16.62;0.97;6.45
15.94;1.67;6.66
13.12;2.15;1.71
11.92;0.8;5.8
17.1;1.01;1.76
17.93;2.38;6.85
11.43;1.88;1.98
10.48;1.02;2.11
22.59;0.46;1.42
12.28;2.61;1.68
15.85;1.68;1.84
14.75;0.78;6.07
18.44;0.88;2.07
22.59;0.51;6.73
22.6;2.46;6.96
16.65;1.34;6.5
22.48;1.39;6.82
17.25;1.28;6.54
16.8;1.88;1.53
10.02;2.34;6.65
16.61;2.3;6.82
22.48;1.58;1.39
22.65;0.74;6.79
17.67;0.94;1.94
10.63;1.37;6.2
15.24;1.05;6.46
17.35;1.87;6.71
17.84;0.79;1.91
18.42;1.56;1.7
10.5;1.09;2.08
15.16;1.24;1.79
15.29;1.48;6.5
14.66;0.45;6.14
11.17;1.87;2.04
17.03;0.26;1.81
21.44;2.39;1.25
14.68;1.76;6.57
21.34;0.75;6.42
14.61;1.31;6.41
20.93;2.23;6.87
20.48;0.99;1.88
21.88;1.09;6.68
17.17;2.05;1.46
10.69;1.67;6.33
18.59;2.2;6.79
16.54;2.37;6.83
17.88;1.34;6.49
12.66;1.35;6.06
21.93;2.13;6.88
10.58;1.71;6.46
13.36;0.76;5.81
18.45;2.34;1.38
19.95;1.73;6.52
19.63;0.43;2.23
17.11;1.65;1.63
22.47;1.08;1.33
16.6;1.66;6.66
9.89;1.19;1.95
10.36;0.81;6.28
20.78;2.28;6.86
18;1.23;6.33
14.47;1.53;6.37
12.56;1.11;2.41
18.48;0.41;2.23
17.19;1.65;1.79
15.18;1.9;1.75
13.97;0.76;2.25
16.36;0.42;1.7
17.94;2.35;6.62
15.89;2.05;6.76
19.24;1.62;6.5
17.07;1.08;1.74
15.34;1.04;6.47
16.44;2.01;1.49
17.72;1.98;1.56
10.62;0.55;6.08
21.87;1.26;1.57
11.59;1.04;6.04
17.79;0.73;2.13
18.58;2.4;1.35
21.34;0.5;6.31
16.04;1.39;6.52
17.68;1.7;6.54
21.37;1.96;6.84
17.03;2.31;1.47
13.83;0.42;2.48
21.79;1.38;1.41
15.3;2.39;6.8
10.55;1.01;2.22
13.32;0.6;5.68
21.5;1.5;6.58
16.6;1.49;6.59
21.31;0.73;6.39
15.87;1.49;1.63
12.53;1.88;1.9
11.21;0.77;5.87
17.93;2.38;6.85
12.77;0.35;5.65
22.46;0.73;1.42
19.92;2.9;1.28
14.55;1.63;1.91
13.3;0.88;2.49
9.87;0.59;2.15
22.58;0.45;6.71
11.17;0.68;2.43
15.07;0.4;1.89
21.33;0.44;6.28
22.49;1.59;1.27
15.37;2.33;6.79
14.59;1.31;6.41
10.72;2.84;1.7
15.94;1.72;6.67
20.67;1.4;6.46
21.28;1.63;1.45
15.26;1.58;6.54
14.67;1.7;6.52
16.27;1.33;1.71
18.29;1.53;1.76
19.55;2.28;6.78
10.47;1.91;6.5
17.18;0.97;1.79
11.38;1.9;6.47
14.86;0.97;6.43
9.87;1.26;1.93
10.73;1.91;6.52
13.3;2.82;6.7
20.69;0.94;6.21
11.19;1.72;1.96
22.52;1.38;6.77
21.31;1.72;6.73
15.82;0.93;1.84
11.17;1.2;2.2
9.94;1.69;6.51
13.25;2.17;1.7
19.87;1.01;2.05
20.84;0.8;6.17
15.94;1.24;6.57
15.95;1.72;6.67
10.04;1;6.36
16.31;2.05;1.49
15.29;1.48;6.47
22.52;1.67;1.25
15.67;2.89;6.79
17.76;0.58;2.04
20.62;1.61;6.56
22.5;1.45;1.33
21.98;0.98;6.66
21.35;1.79;6.77
15.91;1.32;6.4
10.09;1.86;1.92
20.63;1.62;6.58
22.41;2.08;1.26
20.52;2.65;6.91
16.23;0.76;1.79
11.24;1.4;6.17
13.97;1.11;2.18
14.64;2.39;1.51
10.87;2.04;6.47
19.25;2.33;6.83
12.68;0.74;2.61
20.51;1.95;6.63
16.5;1.14;1.68
11.87;1.6;2.08
22.68;0.54;1.33
9.97;1.35;6.44
17.15;0.84;1.9
20.58;1.67;6.59
15.92;0.75;6.49
16.33;0.19;1.85
10.55;2.08;1.77
15.54;2.61;6.77
18.52;2.2;1.45
9.96;2.2;6.63
9.96;1.49;6.46
11.16;0.44;2.54
16.59;0.99;6.51
10.57;1.21;6.17
13.36;0.48;5.65
11.87;1.48;2.15
13.9;0.14;2.52
10.53;0.72;5.96
17.87;1.49;6.52
21.99;2.03;6.82
13.42;1.36;6.03
14.74;0.72;6.1
14.68;1.19;6.29
21.93;2.39;1.22
20.57;1.25;1.79
22.4;2.29;6.93
16.05;1.96;6.73
13.39;2.85;1.59
16.44;2.37;1.45
21.36;1.3;6.59
22.59;1.65;6.89
14.04;0.7;2.4
22.5;0.82;1.47
17.28;1.76;6.65
21.84;1.23;1.54
16.5;1.94;1.51
20.82;2.28;1.31
10.55;2.1;1.81
19.24;2.19;6.69
21.16;1.38;1.52
20.32;2.48;6.85
9.87;0.23;6.25
15.17;1.99;1.57
13.94;0.33;2.47
21.4;1.7;1.51
11.18;0.68;2.43
21.32;1;1.81
11.16;0.64;2.58
15.4;0.61;1.85
16.52;1.04;6.53
10.05;2.39;6.48
15.83;1.67;6.69
12.54;1.9;6.43
10.56;1.32;2.13
16.01;1.94;6.61
9.74;1.1;2.01
17.83;0.78;6.23
11.92;1.13;5.96
21.89;1.98;1.25
18.05;2.31;1.44
12.59;0.7;2.64
21.17;2.08;1.3
10.53;2.12;1.76
19.99;1.94;6.69
11.23;2.37;6.64
11.17;1.86;1.88
16.62;0.95;6.49
15.35;2.41;6.81
14.99;1.37;1.81
15.48;1.37;1.69
9.91;1.97;2.02
16.6;0.73;6.42
18.54;1.35;6.41
9.91;1.72;1.85
14.69;1.86;6.61
20.66;1.44;6.44
18.48;0.98;1.99
14.14;0.36;6.07
15.28;0.74;6.35
17.85;1.94;1.5
11.17;1.89;1.87
21.39;1.37;6.54
21.07;1.67;1.59
16.56;2.25;6.81
10.54;2.2;1.84
22.59;0.78;6.79
16.98;1.67;1.62
19.8;1.63;1.7
12.2;0.8;2.49
12.58;1.14;2.47
20.78;0.9;1.99
15.9;1.58;1.63
14.67;1.75;6.49
11.2;1.95;1.84
17.16;1.72;1.57
15.2;1.19;1.77
10.52;0.89;2.18
17.88;0.79;6.25
11.88;0.45;5.6
11.87;0.31;2.81
10.14;2.82;6.63
15.93;1.76;6.68
16.47;0.72;1.96
14.65;1.27;6.41
15.93;1.05;1.77
10.42;1.1;2.07
17.16;1.52;1.76
22.58;1.14;6.82
15.95;1.32;1.71
10.44;0.84;2.05
20.5;2.25;6.86
9.9;2.84;1.74
17.16;2.05;1.46
12.85;1.55;6.13
16.95;2.17;1.49
19.95;1.81;6.49
9.67;1.96;1.88
16.52;1.71;1.62
10.51;0.8;2.22
19.84;0.17;5.84
15.89;1.97;6.54
15.33;1.51;6.58
